2020/5/17,,61,0,67,31,85,0,31,49,85,47,70,87,0,48,60,0,0,0,61,44,87,42,0,89,26,94,31,64,0,0,53,48,0,26,68,14,46,60,41,0,91,46,14,20,0,75,26,87,0,77,35,35,63,82,17,92,49,29,44,18,26,0,0,22,45,0,0,0,0,0,46,9,62,0,43,65,44,51,16,55,35,0,84,0,96,0,34,0,0,19,41,36,0,69,50,51,0,0,0,0,25,29,0,0,0,49,0,100,0,38,0,0,31,38,0,50,87,0,91,0,65,72,34,43,0,57,42,0,0,50,0,66,0,30,0,34,43,21,29,0,26,49,54,0,29,34,26,82,25,25,0,0,41,0,52,0,0,0,0,37,34,18,0,0,0,0,30,0,0,100,0,38,0,0,4,0,0,74,39,0,0,32,0,0,0,0,49,21,42,24,30,0,0,71,43,0,0,0,26,0,6,0,10,0,79,0,47,0,0,46,38,0,0,0,0,22,0,0,0,58,14,99,40,27,0,23,0,94,45,13,0,44,0,62,0,35,44,19,31,0,0,24,0,0,0,0,42,0,50,0,30,0,0,0,20,0,36,0,10,57,30,15,0,34,43,46,72,36,74,0,0,48,0,0,75,10,0,0,0,0,86,38,0,58,0,44,0,30,0,0,0,0,0,0,24,0,0,0,0,44,0,0,37,35,0,0,0,0,0,29,0,59,0,0,0,70,0,0,77,53,0,66,44,0,0,0,0,0,29,0,0,23,0,0,0,0,0,57,0,0,0,0,84,86,0,13,88,30,89,0,100,28,0,0,0,33,45,100,37,14,0,0,0,0,55,58,0,0,0,0,82,0,0,92,36,43,0,0,0,15,0,0,0,0,28,0,0,54,0,34,37,0,0,0,0,0,42,0,0,17,34,0,72,0,0,87,0,0,0,0,0,0,0,50,0,0,0,85,0,7,94,46,0,90,0,14,0,100,0,74,0,22,63,43,56,0,83
2020/5/24,,60,0,66,84,78,0,0,25,78,0,50,88,0,0,53,0,0,0,56,44,35,0,0,86,27,100,38,54,0,43,44,57,0,36,34,15,50,72,42,0,90,44,14,41,0,50,67,0,0,0,17,41,32,93,36,81,59,59,50,0,53,23,0,44,0,0,0,0,100,0,31,16,56,0,39,59,0,75,13,0,36,0,74,43,97,0,0,0,0,16,31,56,0,60,51,15,0,0,0,0,22,50,46,0,42,51,0,0,72,0,43,88,42,52,0,47,87,63,0,0,67,37,61,0,0,61,69,29,64,62,0,50,0,0,32,32,0,24,0,0,13,11,55,40,36,69,33,21,0,29,85,0,36,90,51,0,51,0,0,32,36,37,0,0,0,0,65,0,0,76,0,0,0,0,6,0,0,73,40,0,60,33,0,0,0,0,62,20,43,100,45,0,0,79,14,84,0,0,26,0,8,61,29,0,0,0,38,88,0,31,37,0,0,0,0,23,0,0,0,88,7,20,100,20,29,0,0,32,42,55,0,0,0,32,0,36,83,20,93,43,31,24,0,91,0,0,0,35,25,0,30,0,0,0,20,0,31,0,7,58,31,30,0,32,0,42,68,42,85,100,0,62,0,0,38,8,0,0,0,0,82,33,0,0,31,44,0,20,0,0,0,0,100,0,0,0,28,0,0,0,0,52,57,29,0,0,0,0,100,0,0,62,85,0,0,87,0,0,0,48,0,52,0,0,0,0,0,0,20,42,0,20,0,0,0,0,0,49,0,0,47,35,0,0,0,40,84,51,51,0,0,40,0,0,0,23,31,0,27,9,0,0,0,23,86,45,0,0,0,0,41,0,0,0,55,0,0,0,0,16,0,47,0,0,0,0,0,43,0,35,0,0,0,0,5,44,43,0,0,20,23,0,31,0,0,75,0,0,0,0,0,0,47,51,0,87,0,48,0,14,27,50,0,0,0,21,0,0,0,61,0,36,24,36,43,0,0
2020/5/31,,54,0,59,76,69,0,0,24,42,46,49,58,0,0,58,0,0,0,78,0,40,0,0,81,25,80,44,70,0,0,41,40,0,41,34,14,37,59,22,0,80,33,0,40,0,66,26,0,0,77,12,45,31,78,52,85,41,57,29,18,26,34,0,0,34,0,0,0,49,0,57,11,48,0,34,22,29,55,20,27,52,0,71,41,81,0,0,0,0,20,61,18,0,55,0,56,0,0,0,0,25,57,0,0,41,0,0,0,42,0,41,0,37,48,0,40,0,83,0,0,43,71,42,41,78,100,57,29,63,45,0,49,0,0,0,41,21,22,0,0,69,27,78,0,37,0,38,61,100,19,0,0,37,0,36,0,50,0,0,58,68,54,0,0,0,0,54,0,0,45,0,38,0,0,0,0,81,73,0,65,29,0,0,0,0,0,40,18,42,0,29,0,0,76,47,0,0,0,52,0,5,0,14,0,0,0,65,0,0,31,34,0,0,85,0,45,0,0,43,38,7,58,80,43,0,46,0,46,66,40,0,87,0,0,0,31,88,19,76,0,0,24,0,0,0,0,0,34,0,42,59,0,0,0,43,0,35,0,6,53,30,14,0,34,42,41,43,37,76,0,0,64,0,0,0,14,0,0,0,0,70,64,0,58,31,45,0,40,0,0,0,0,33,0,24,52,14,0,98,0,0,0,53,29,0,0,0,0,0,29,0,90,0,0,0,71,0,0,76,43,0,59,44,0,84,0,0,0,23,21,0,20,43,0,0,0,0,51,47,0,0,34,0,0,0,53,89,13,82,0,0,22,0,0,0,44,50,0,45,15,0,0,0,23,91,92,0,87,0,0,81,0,0,0,36,0,0,0,0,15,0,0,100,0,14,85,0,37,0,40,36,0,38,0,5,43,43,0,85,23,33,0,24,0,0,73,0,0,0,0,0,0,0,39,0,0,0,28,0,9,27,44,87,0,0,13,83,0,0,76,0,20,63,17,69,0,0
2020/6/7,,59,58,64,31,74,0,63,100,56,0,100,44,44,0,51,0,48,0,61,44,77,42,0,85,26,76,58,63,0,0,56,53,0,26,35,14,63,55,0,0,79,74,21,21,0,70,27,0,0,79,8,46,0,76,53,90,44,0,29,28,0,35,0,44,47,0,0,42,0,0,35,25,58,0,66,15,30,75,12,28,71,31,72,0,78,0,35,86,0,14,31,46,0,68,34,72,0,0,0,0,22,55,31,0,0,0,0,0,0,39,43,0,39,51,0,72,0,42,0,35,33,37,17,42,80,61,69,0,63,58,0,100,0,0,0,45,22,23,59,0,31,45,63,0,39,35,45,21,25,23,0,0,44,0,62,0,51,0,0,27,35,55,0,0,0,0,62,0,0,35,0,0,0,0,4,0,84,94,0,0,0,0,0,0,0,78,46,16,0,25,30,0,0,82,34,0,0,0,0,0,12,31,10,0,0,87,63,0,40,31,30,0,0,88,0,0,0,0,44,49,0,100,76,8,0,0,44,32,49,23,0,44,0,32,0,47,45,59,47,43,0,24,0,0,0,0,0,47,76,0,45,0,0,0,30,0,25,97,19,57,62,15,0,22,43,68,58,55,83,0,94,55,0,35,75,100,0,0,0,0,75,20,0,59,0,34,0,31,0,44,0,0,33,0,72,35,28,0,100,0,0,0,35,76,0,0,0,0,0,30,0,66,0,0,0,62,0,0,78,50,44,64,0,0,0,0,0,93,22,32,0,30,0,0,0,0,0,41,0,0,94,35,0,0,0,61,61,14,48,0,0,34,0,0,0,30,31,0,34,18,0,100,0,23,79,100,0,0,79,0,41,0,0,0,37,0,0,0,0,16,0,47,0,100,0,0,0,34,0,47,0,0,0,0,5,0,43,0,0,17,45,0,49,0,0,89,49,0,31,0,0,0,0,40,0,0,0,58,0,7,54,45,0,0,45,0,0,0,0,100,0,44,72,44,80,0,85
2020/6/14,,55,45,65,32,72,91,33,90,79,0,96,31,45,50,55,50,100,0,73,31,18,44,0,76,25,73,42,76,90,0,85,51,88,22,36,15,44,58,26,0,76,97,29,22,0,69,56,0,0,82,15,59,99,80,37,87,51,30,31,19,54,24,0,57,48,0,0,0,0,0,72,17,59,0,0,69,31,61,14,0,49,32,64,0,80,0,0,0,0,9,32,58,0,69,53,37,0,0,0,0,25,48,96,95,0,0,0,0,44,0,44,0,45,48,46,67,0,88,95,54,0,0,18,0,0,51,77,31,100,46,0,35,0,0,33,51,23,25,0,0,18,52,63,0,58,71,24,43,0,20,0,0,45,0,46,0,53,0,0,34,36,77,0,0,0,0,57,0,0,100,0,0,0,53,7,0,88,82,41,46,31,51,0,0,0,0,51,16,0,26,31,0,0,71,40,0,0,90,0,0,7,63,21,0,0,0,49,88,43,32,32,93,0,0,0,47,0,0,0,30,8,31,42,37,30,25,0,33,45,43,0,90,0,49,0,41,47,21,33,0,0,25,0,92,0,0,0,0,53,0,94,0,0,0,24,47,35,0,7,58,32,16,0,29,90,27,70,59,92,0,0,50,0,0,58,52,0,0,0,0,74,40,0,0,0,43,0,21,0,46,0,0,0,0,38,0,44,0,0,0,0,0,40,79,0,0,0,0,0,31,0,60,0,0,0,55,0,0,0,51,0,72,46,0,89,0,0,0,29,66,0,20,0,0,0,0,0,39,0,0,0,0,0,0,0,35,47,25,78,0,0,35,0,0,0,23,42,0,32,14,0,0,0,24,52,78,0,92,0,0,43,0,0,0,38,0,0,91,0,16,87,48,0,0,15,0,0,29,0,36,39,0,0,90,0,0,45,0,0,35,0,0,47,0,0,68,0,93,0,0,0,0,0,65,0,0,0,60,0,40,56,33,0,0,47,14,0,0,0,81,48,18,25,18,54,0,0
2020/6/21,,51,0,73,66,70,0,100,26,85,50,45,31,92,0,53,0,0,0,55,31,31,0,0,83,23,70,33,69,0,89,50,48,0,27,36,14,82,49,18,0,73,100,45,29,0,47,42,0,0,0,22,22,100,73,28,85,49,31,41,29,42,36,0,35,24,0,0,0,0,0,20,14,50,0,28,15,63,66,13,29,37,65,100,0,89,0,0,0,0,14,33,39,0,79,71,43,0,0,0,0,100,70,0,0,0,53,0,0,0,0,0,0,37,45,0,44,92,44,0,37,23,0,64,90,83,54,72,0,50,51,0,70,0,0,100,34,0,25,78,0,19,47,69,0,38,0,32,44,0,27,0,0,52,94,73,0,0,0,0,23,37,19,56,0,0,0,43,0,0,64,0,41,0,0,5,0,88,88,83,47,0,0,0,0,0,0,42,16,0,26,31,0,0,87,30,0,0,0,0,0,6,32,25,0,44,0,65,0,43,65,43,0,0,0,0,36,45,0,0,62,100,21,49,21,31,25,0,50,65,29,0,46,0,34,0,25,71,21,0,0,0,25,0,0,0,91,44,24,53,0,64,0,0,0,21,0,28,0,16,59,0,16,0,36,0,60,51,47,68,0,100,55,0,0,0,6,44,0,0,0,68,27,0,0,0,40,0,64,0,0,0,98,52,0,25,37,15,0,0,0,0,0,46,31,0,0,0,0,0,31,0,56,0,0,0,64,0,0,0,49,0,70,0,0,0,0,0,0,23,22,0,20,0,0,91,0,0,36,0,0,0,37,0,93,0,42,68,57,63,82,0,24,0,0,0,95,96,0,100,14,0,0,62,0,70,51,0,0,83,0,43,0,0,0,58,0,0,91,0,41,0,49,0,0,15,0,0,38,0,30,0,0,0,0,6,0,0,0,0,36,36,0,22,0,0,43,51,0,32,0,0,0,0,18,0,0,0,35,0,7,100,55,0,0,47,19,0,0,0,84,0,33,34,56,64,0,89
2020/6/28,,54,0,62,34,73,0,34,0,89,0,61,31,0,0,55,0,51,0,68,47,50,0,0,81,22,86,48,70,93,0,47,67,0,39,49,100,65,51,30,0,79,98,15,66,0,61,29,0,0,0,11,38,0,80,28,87,48,31,32,39,0,74,0,24,25,0,0,0,54,0,37,10,50,56,28,32,64,51,14,29,38,33,72,46,81,0,0,92,0,16,99,40,0,66,54,44,0,45,0,40,41,54,0,0,0,0,0,0,93,0,0,0,35,57,0,35,0,45,0,0,24,39,56,0,84,64,56,0,0,57,0,0,0,32,50,35,47,29,63,0,14,66,82,43,35,0,30,33,0,18,0,0,41,0,69,0,82,0,0,46,0,20,0,0,0,0,44,0,0,43,95,41,0,54,5,0,0,91,0,0,32,0,0,0,0,0,47,17,0,26,48,91,0,76,31,0,0,0,0,0,10,0,21,0,45,0,54,0,0,33,25,0,0,94,0,24,0,0,47,47,16,0,13,17,31,51,0,67,38,29,0,0,0,34,0,59,88,21,33,46,65,26,0,96,0,91,0,25,27,46,32,0,0,0,14,0,32,0,7,62,33,16,0,28,46,39,93,39,83,0,0,30,0,0,0,6,0,0,0,0,69,49,0,0,33,57,0,22,0,24,0,0,0,0,26,0,30,0,0,0,0,0,87,50,0,0,0,92,0,32,0,64,0,0,0,48,0,0,0,47,0,75,0,0,0,90,0,0,17,45,0,13,46,0,0,0,0,100,0,0,0,37,0,0,0,79,76,36,64,0,0,24,0,0,0,36,0,0,53,15,0,0,0,0,67,63,0,0,0,0,0,42,0,0,39,0,0,0,0,0,45,0,0,0,15,0,0,29,0,34,100,0,0,0,0,47,46,0,0,51,32,0,30,0,0,46,0,0,0,0,0,0,0,82,0,0,0,56,0,7,72,40,0,0,0,15,0,0,97,65,74,14,34,28,45,0,0
